id,honorific_prefix,name,email,image,identifier__peoples_assembly
solomon-patrick-mabilo,Mr,Solomon Patrick Mabilo,smabilo@parliament.gov.za,https://www.pa.org.za/media_root/cache/f8/b7/f8b754634ac87db07c37e9f97fe5e6f0.jpg,4336
sophie-suzan-thembekwayo,"",Sophie Suzan Thembekwayo,thembekwayo@gmail.com ; uzan.thembekway@up.ac.za,https://www.pa.org.za/media_root/cache/9f/d1/9fd1c6e5411a2058586207a9f68841c7.jpg,5350
stella-tembisa-ndabeni-abrahams,Ms,Stella Ndabeni-Abrahams,sndabeni-abrahams@parliament.gov.za ; pmarutla@dtps.gov.za,https://www.pa.org.za/media_root/cache/1b/0c/1b0c5c24ca2ec929bdb1cb99bb86bc3d.jpg,4258
steven-mahlubanzima-jafta,Mr,Steven Mahlubanzima Jafta,sjafta@parliament.gov.za ; stevenjafta@gmail.com,https://www.pa.org.za/media_root/cache/2a/d8/2ad8a70471af442cc95eeec22816bb6c.jpg,4075
steven-nicholas-swart,Mr,Steve Swart,sswart@parliament.gov.za,https://www.pa.org.za/media_root/cache/1e/bf/1ebf9f69c4a0f27052fe5a4f3f1471fe.jpg,964
stevens-mokgalapa,Mr,Stevens Mokgalapa,mokgalapa@polka.co.za,https://www.pa.org.za/media_root/cache/f0/3e/f03e80a98935bd5d5040612d904ed105.jpg,803
strike-michael-ralegoma,Mr,Strike Michael Ralegoma,sralegoma@parliament.gov.za ; ralegomastrike28@joburg.org.za,https://www.pa.org.za/media_root/cache/e4/67/e467d8a3b6d8165316d1f6b722fd4307.jpg,4275
susan-shabangu,Ms,Susan Shabangu,ZamaK@dsd.gov.za,https://www.pa.org.za/media_root/cache/98/a7/98a7c35acd6d1046a72dcad77f578f04.jpg,924
tandeka-gqada,Ms,Tandeka Gqada,gqadatandeka@gmail.com,https://www.pa.org.za/media_root/cache/ef/20/ef201f324b1da228179d2ca4c3098930.jpg,6215
tandi-mahambehlala,Ms,Tandi Mahambehlala,tmoiwp@me.com,https://www.pa.org.za/media_root/cache/eb/35/eb3569a41e51838354da700317814ae3.jpg,4341
tandiwe-elizabeth-kenye,Ms,Tandiwe Elizabeth Kenye,tkenye@parliament.gov.za,https://www.pa.org.za/media_root/cache/20/2c/202c23e171d232da8774f20f2c936e67.jpg,672
tarnia-elena-baker,Ms,Tarnia Elena Baker,tarniabaker8@gmail.com,https://www.pa.org.za/media_root/cache/c7/bb/c7bbcbcf678266fcf1313730f8bace3c.jpg,6201
terence-skhumbuzo-mpanza,"",Terence Skhumbuzo Mpanza,tmpanza@parliament.gov.za,https://www.pa.org.za/media_root/cache/a9/e7/a9e72c86b60bc4723d89795b562c486a.jpg,4214
terri-stander,Ms,Terri Stander,tstander@parliament.gov.za ; terris@da.org.za,https://www.pa.org.za/media_root/cache/dc/54/dc54444fd090b1f402b218490da9a882.jpg,6210
tete-ramalie-jonas-ezekiel-ramokhoase,Mr,Tete Ramalie Jonas Ezekiel Ramokhoase,"",https://www.pa.org.za/media_root/cache/58/a3/58a3a34f0ed5addfc6ad9ff26fdce49d.jpg,4270
thabo-manyoni,Mr,Thabo Moses Manyoni,tmanyoni@parliament.gov.za,https://www.pa.org.za/media_root/cache/6d/15/6d1595aa482b9a96f55010e53cdebbfe.jpg,9649
thandeka-moloko-mbabama,Ms,Thandeka Moloko Mbabama,mbabamatm@gmail.com,https://www.pa.org.za/media_root/cache/de/45/de4591726d13093cca959c0b7b5a737f.jpg,9652
thandi-cecilia-memela,Ms,Thandi Cecilia Memela,tmemela@parliament.gov.za,https://www.pa.org.za/media_root/cache/6a/0a/6a0a3246165de8cf713a67bce3257a92.jpg,1049
thandi-vivian-tobias,Ms,Thandi Vivian Tobias,ttobias@parliament.gov.za,https://www.pa.org.za/media_root/cache/55/c3/55c3b53b065f9cde7308ddd666c1d544.jpg,973
thapelo-dorothy-chiloane,Ms,Thapelo Dorothy Chiloane,tchiloane@parliament.gov.za,https://www.pa.org.za/media_root/cache/4b/c6/4bc6b66d349ab3411394ab9afd80b7a9.jpg,580
thembelani-waltermade-nxesi,Mr,Thulas Nxesi,albertina.barlow@dpw.gov.za,https://www.pa.org.za/media_root/cache/7b/27/7b2735a5f612a08ab2cc239e8c686d4f.jpg,871
thembinkosi-rawula,Mr,Thembinkosi Rawula,trawula@gmail.com,https://www.pa.org.za/media_root/cache/df/50/df50fc878a50329cb00a28c62abd9fe3.jpg,9643
thembisile-angel-khanyile,"",Thembisile Angel Khanyile,tkhanyile@parliament.gov.za ; khanyileta@gmail.com,https://www.pa.org.za/media_root/cache/13/8f/138f6b82a993a4946c6d1ba08223af74.jpg,6864
thembisile-cheryl-majola-embalo,"",Thembi Majola,Maleshoane.Selokoe@energy.gov.za,https://www.pa.org.za/media_root/cache/f2/e9/f2e9f28a4504d506433f57704babd580.jpg,4207
theophilus-mbulelo-nkonzo,"",Theophilus Mbulelo Nkonzo,tnkonzo@parliament.gov.za,https://www.pa.org.za/media_root/cache/02/11/02110eb798817a4e5c8243bd4bbb560d.jpg,4263
thilivhali-elphus-mulaudzi,Adv,Thilivhali Elphus Mulaudzi,tmulaudzi@parliament.gov.za ; mulaudziet@webmail.com,https://www.pa.org.za/media_root/cache/97/7c/977cce1d1dc0dcd04a569c7cf923273e.jpg,6968
thizwilondi-rejoyce-mabudafhasi,Ms,Rejoice Mabudafhasi,tmabudafhasi@parliament.gov.za,https://www.pa.org.za/media_root/cache/1b/67/1b671a4c6a02c8677a45299e636c365b.jpg,709
thomas-makondo,Mr,Thomas Makondo,tmakondo@parliament.gov.za ; thomas.makondo@gmail.com,https://www.pa.org.za/media_root/cache/43/66/43662f605225666614c4362a7c4196aa.jpg,4317
thomas-walters,Mr,Thomas Charles Ravenscroft Walters,tcrwalters@gmail.com,https://www.pa.org.za/media_root/cache/2e/3a/2e3a49aafa61a53ab3fb580bb80a913e.jpg,1601
thomas-zwelakhe-hadebe,Mr,Thomas Zwelakhe Hadebe,thomas.hadebe@gmail.com,https://www.pa.org.za/media_root/cache/46/db/46db1487a29b5179f0aaa11a0ae6a473.jpg,6248
timothy-james-brauteseth,Mr,Timothy James Brauteseth,scopa@saol.com,https://www.pa.org.za/media_root/cache/5e/c4/5ec4d9be617e562cc7f4e5f7d3c6531e.jpg,6241
timothy-zanoxolo-matsebane-khoza,Mr,Timothy Zanoxolo Matsebane Khoza,tkhoza@parliament.gov.za,https://www.pa.org.za/media_root/cache/4c/76/4c764fc1292c9c9fe53e0960cc0a3d55.jpg,4202
tina-monica-joemat-pettersson,Ms,Tina Joemat-Petterssen,Caroline.Nobevu@energy.gov.za,https://www.pa.org.za/media_root/cache/dc/15/dc15aec1443d2691bc6dbba76813eee5.jpg,667
tito-titus-mboweni,"",Tito Mboweni,mary.marumo@treasury.gov.za,https://www.pa.org.za/media_root/cache/3f/aa/3faa9af2a42549906bc62e7baa927a31.jpg,4178
tokozile-xasa,Ms,Thokozile Xasa,abongile@srsa.gov.za,https://www.pa.org.za/media_root/cache/79/18/79189bb1f93ad2f2672003da4a56e5ff.jpg,1005
trevor-bonhomme,Mr,Trevor John Bonhomme,tbonhomme@parliament.gov.za,https://www.pa.org.za/media_root/cache/de/ff/deff7de3fac8828aab869beadb03f7a6.jpg,561
tsepo-winston-mhlongo,Mr,Tsepo Winston Mhlongo,tsepomhlongo@yahoo.com,https://www.pa.org.za/media_root/cache/81/a4/81a4afeb6a6523685c42812294451085.jpg,6228
tshililo-michael-masutha,Adv,Michael Masutha,ministry@justice.gov.za,https://www.pa.org.za/media_root/cache/cb/a1/cba10c859eca82e69da26ca9aae5bed0.jpg,754
tshoganetso-mpho-adolphina-tongwane,Mrs,Tshoganetso Mpho Adolphina Tongwane,ttongwane@parliament.gov.za,https://www.pa.org.za/media_root/cache/6a/c8/6ac8782251031e1fe804b5413e942f1c.jpg,4203
tsholofelo-katlego-motshidi,"",Tsholofelo Katlego Motshidi,motshidi.tsholofelo@gmail.com,https://www.pa.org.za/static/images/person-210x210.jpg,6488
vatiswa-bam-mugwanya,Mrs,Vatiswa Bam-Mugwanya,vbam-mugwanya@parliament.gov.za,https://www.pa.org.za/media_root/cache/67/c3/67c343f0c6fdc1bc4b3e1a26249e63a7.jpg,550
velhelmina-pulani-mogotsi,Ms,Velhelmina Pulani Mogotsi,pmogotsi@parliament.gov.za,https://www.pa.org.za/media_root/cache/3a/98/3a98499a4b7b90bbc0f08a4f149760ec.jpg,4279
veronica-van-dyk,Ms,Veronica Van Dyk,v.vandyk1@gmail.com,https://www.pa.org.za/media_root/cache/6e/ee/6eee6146831e026b60cb05182f1d0dd9.jpg,6213
veronica-zanele-msibi,Ms,Veronica Zanele Msibi,Sinenhlanhla.Ntanzi@dst.gov.za,https://www.pa.org.za/media_root/cache/81/9f/819f2d3829440f3e2d4ce2f86ac4eaa0.jpg,7603
vincent-george-smith,Mr,Vincent George Smith,vsmith@parliament.gov.za ; vsmith@anc.org.za,https://www.pa.org.za/media_root/cache/17/f6/17f6c5bbf3d5a8783ec80d922d46c317.jpg,944
vuyokazi-ketabahle,"",Vuyokazi Ketabahle,vuyokazi.ketabahle@gmail.com ; vuyo860@ovi.com,https://www.pa.org.za/media_root/cache/b4/a4/b4a4329b5fb5f2454260ecb77f06db2a.jpg,6688
walter-bongani-maphanga,"",Walter Bongani Maphanga,wmaphanga@parliament.gov.za,https://www.pa.org.za/media_root/cache/89/28/8928b320da85fe7fc26900badc3c8059.jpg,4209
werner-horn,Mr,Werner Horn,wernerh@da.org.za,https://www.pa.org.za/media_root/cache/6f/d9/6fd9fbfa2cf5457e1334d141befe1970.jpg,6206
william-mothipa-madisha,Mr,William Mothipa Madisha,wmadisha@parliament.gov.za,https://www.pa.org.za/media_root/cache/40/51/4051fdd53292e916c516ec6f8bbdc6c8.jpg,714
wilma-susan-newhoudt-druchen,Mrs,Wilma Susan Newhoudt-Druchen,wnewhoudt@parliament.gov.za,https://www.pa.org.za/media_root/cache/e1/38/e138b34e867ae0e585f069705c6d8bd4.jpg,847
wilmot-godfrey-james,Dr,Wilmot Godfrey James,wjames@parliament.gov.za ; wjames@agei.co.za,https://www.pa.org.za/media_root/cache/57/ac/57acdfca8c0f13a88c10304acba92b1d.jpg,665
wouter-wynand-wessels,"",Wouter Wynand Wessels,wouterww@gmail.com,https://www.pa.org.za/media_root/cache/94/01/94014a02d2a513b23ba8e59b8280fdec.jpg,9267
xitlhangoma-mabasa,Mr,Xitlhangoma Mabasa,xmabasa@parliament.gov.za,https://www.pa.org.za/media_root/cache/07/ed/07ed619b1b25c1325b027bda5022d885.jpg,707
xolani-ngwezi,"",Xolani Ngwezi,xngwezi@parliament.gov.za,https://www.pa.org.za/media_root/cache/1c/0d/1c0d0bb503c8fca890fceaa2079bf579.jpg,7460
xoliswa-tom,Ms,Xoliswa Sandra Tom,xtom@parliament.gov.za,https://www.pa.org.za/media_root/cache/07/4e/074e7ccc0c04744f64d4d89cbe20bde6.jpg,1616
yolanda-rachel-botha,Ms,Yolanda Rachel Botha,ybotha@parliament.gov.za,https://www.pa.org.za/media_root/cache/f6/49/f649cf50d3692c707530ff5e5778db04.jpg,567
yoliswa-nomampondomise-yako,"",Yoliswa Nomampondomise Yako,yoliswa.yako@gmail.com,https://www.pa.org.za/media_root/cache/54/58/545805251174abf82fdd46eb21c0e526.jpg,9685
yunus-ismail-carrim,Mr,Yunus Ismail Carrim,ycarrim@parliament.gov.za ; ycarrim@gmail.com,https://www.pa.org.za/media_root/cache/17/13/1713a800bd5c26c52a824071e8e14502.jpg,572
yusuf-cassim,Mr,Yusuf Cassim,ycassim@parliament.gov.za ; mryusufcassim@gmail.com,https://www.pa.org.za/media_root/cache/b1/83/b183a5bfbc8073c5da29758dbcb37402.jpg,6240
yvonne-nkwenkwezi-phosa,Mrs,Yvonne Nkwenkwezi Phosa,yphosa@parliament.gov.za,https://www.pa.org.za/media_root/cache/87/f9/87f9f273ff466113537359b9c7646569.jpg,4196
z-p-jordan,Mr,Zweledinga Pallo Jordan,"",https://www.pa.org.za/media_root/cache/27/ff/27ff86f25aa7ef85c7fb660e6dc66a36.jpg,669
zakhele-njabulo-mbhele,Mr,Zakhele Njabulo Mbhele,voxprimus@gmail.com,https://www.pa.org.za/media_root/cache/83/68/8368ab697dc04ba2125b9283a5a18177.jpg,6395
zelda-jongbloed,Ms,Zelda Jongbloed,"",https://www.pa.org.za/media_root/cache/1b/33/1b338eb9fa1e65d95f39c2dd793068de.jpg,6217
zephroma-sizani-dubazana,Ms,Zephroma Sizani Dlamini-Dubazana,zdubazana@parliament.gov.za,https://www.pa.org.za/media_root/cache/ef/ab/efabd921de8ed4b6cf18b7e4993163cb.jpg,612
zisiwe-beauty-nosimo-balindlela,Mrs,Zisiwe Beauty Nosimo Balindlela,zbalindlela@parliament.gov.za ; khayamnandi@webmail.co.za,https://www.pa.org.za/media_root/cache/6e/d7/6ed7f63996c6d3a17c578524e1e859cc.jpg,548
zolile-roger-xalisa,"",Zolile Roger Xalisa,zxalisa@parliament.gov.za ; xalisa43@gmail.com,https://www.pa.org.za/media_root/cache/01/98/019888bfdcc2fcdebaee7170a12da9ef.jpg,9647
zoliswa-albertina-kota-fredericks,Ms,Zoe Kota-Fredericks,Eartha.Scholtz@dhs.gov.za,https://www.pa.org.za/media_root/cache/28/a7/28a71d2b9a909053ea0229a3210e1db2.jpg,686
zondi-silence-makhubele,Mr,Zondi Silence Makhubele,zmakhubele@parliament.gov.za,https://www.pa.org.za/media_root/cache/0a/fd/0afd64e5fd8244e6a15b4bbc8b1dab26.jpg,729
zukile-luyenge,Dr,Zukile Luyenge,"",https://www.pa.org.za/media_root/cache/79/0c/790c694b5cd5b1640a86205deb930c73.jpg,705
zukisa-cheryl-faku,Ms,Zukisa Cheryl Faku,zfaku@parliament.gov.za,https://www.pa.org.za/media_root/cache/ec/eb/eceb2333b2b59d719cb18bf64366ebca.jpg,1029
zwelini-lawrence-mkhize,Dr,Zwelini Lawrence Mkhize,GeorginaS@cogta.gov.za,https://www.pa.org.za/media_root/cache/32/fb/32fbb57e68edf9080f4235b199f42cf2.jpg,9671
zwelivelile-mandlesizwe-dalibhunga-mandela,Mr,Zwelivelile Mandlesizwe Dalibhunga Mandela,zmandela@parliament.gov.za ; nkosizwelivelile@gmail.com,https://www.pa.org.za/media_root/cache/9b/57/9b57530e286e0e82c76aa29c6dbac466.jpg,737
