id,name__lt,name__de,name__pl,name__nl,name__en,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__ca,name__co,name__cs,name__cy,name__da,name__eo,name__es,name__et,name__eu,name__fi,name__fr,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__hu,name__is,name__it,name__lb,name__li,name__lij,name__lmo,name__nap,name__nb,name__nds,name__nds_nl,name__nn,name__pcd,name__pms,name__pt,name__rm,name__ro,name__sc,name__scn,name__sco,name__sk,name__sl,name__sq,name__sv,name__tr,name__vec,name__vls,name__wa,name,wikipedia__de,wikipedia__lt,wikipedia__pl,gender,birth_date,given_name,original_wikiname,name__la,name__ja,name__ru,name__uk,name__el,name__zh,name__be,name__lv,name__ie,name__sr,name__fa,name__ko,name__vi,name__sgs,wikipedia__bat_smg,wikipedia__be,wikipedia__ca,wikipedia__da,wikipedia__el,wikipedia__en,wikipedia__es,wikipedia__et,wikipedia__fa,wikipedia__fr,wikipedia__gl,wikipedia__ie,wikipedia__it,wikipedia__itwikiquote,wikipedia__ja,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__nl,wikipedia__ru,wikipedia__sr,wikipedia__sv,wikipedia__tr,wikipedia__uk,wikipedia__vi,wikipedia__zh,image,identifier__freebase,identifier__parlement,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__SUDOC,name__oc,wikipedia__eo,wikipedia__fi,identifier__EuroparlMEP,name__he,name__id,name__ar,name__be_tarask,name__io,wikipedia__ar,wikipedia__be_x_old,wikipedia__cs,wikipedia__he,wikipedia__id,wikipedia__io,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__pt,wikipedia__plwikiquote,identifier__NTA,name__ltg,name__yo,name__mg,wikipedia__af,wikipedia__ltg,wikipedia__ltwikiquote,wikipedia__mg,wikipedia__svwikiquote,wikipedia__yo,name__ka,wikipedia__ka,identifier__Munzinger,identifier__LNB,wikipedia__enwikiquote,wikipedia__ro,death_date,name__az,wikipedia__az,identifier__NUKAT,name__de_ch,website,wikipedia__ast,wikipedia__br,wikipedia__commons,last_seen,identifier__GTAA,family_name,twitter,facebook,identifier__PACE,wikipedia__hsb,name__hsb,wikipedia__bg,name__bg,name__zh_hant,name__zh_cn,occupation,name__en_ca,name__en_gb,wikipedia__sq,identifier__google_knowledge,wikipedia__hu,identifier__NNDB
Q339166,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,Vincė Vaidevutė Margevičienė,female,1949-05-12,Vincė,Vincė Vaidevutė Margevičienė,,,,,,,,,,,,,,,,,,,,Vincė Vaidevutė Margevičienė,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q3460966,Edmundas Jonyla,Edmundas Jonyla,,,Edmundas Jonyla,,,,,,,,,,,,,,,,,Edmundas Jonyla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edmundas Jonyla,Edmundas Jonyla,Edmundas Jonyla,,male,1952-05-06,Edmundas,Edmundas Jonyla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q3467052,Antanas Matulas,Antanas Matulas,Antanas Matulas,Antanas Matulas,Antanas Matulas,,,,,,,,,,,,,,,,,Antanas Matulas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antanas Matulas,Antanas Matulas,Antanas Matulas,Antanas Matulas,male,1956-07-01,Antanas,Antanas Matulas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q3467069,Valentinas Stundys,Valentinas Stundys,Valentinas Stundys,Valentinas Stundys,Valentinas Stundys,,,,,,,,,,,,,,,,,Valentinas Stundys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valentinas Stundys,Valentinas Stundys,Valentinas Stundys,Valentinas Stundys,male,1960-10-17,Valentinas,Valentinas Stundys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q3498754,Stasys Brundza,Stasys Brundza,,Stasys Brundza,Stasys Brundza,,,,,,,,,Stasys Brundza,,,,,,,,Stasys Brundza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stasys Brundza,Stasys Brundza,Stasys Brundza,,male,1947-02-22,Stasys,Stasys Brundza,,,"Брундза, Стасис Казевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Брундза, Стасис Казевич",,,,,,,,,,,,,,,,,,,,,,,,,,,Stasys Brundza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,engineer,,,,,,
Q356704,Artūras Paulauskas,Artūras Paulauskas,Artūras Paulauskas,Artūras Paulauskas,Artūras Paulauskas,,,,,,,Artūras Paulauskas,,Artūras Paulauskas,,,Artūras Paulauskas,Arturas Paulauskas,Artūras Paulauskas,,Artūras Paulauskas,Artūras Paulauskas,,,,,,,Arturas Paulauskas,,Artūras Paulauskas,,,,,,,,,,,,Artūras Paulauskas,,,,,,,,,,Artūras Paulauskas,,,,Artūras Paulauskas,Artūras Paulauskas,Artūras Paulauskas,Artūras Paulauskas,male,1953-08-23,Artūras,Artūras Paulauskas,,アルトゥーラス・パウラウスカス,"Паулаускас, Артурас",Артурас Паулаускас,,,Артурас Паўлаўскас,Artūrs Paulausks,,,آرتوراس پاولاوسکاس,아르투라스 파울라우스카스,,Artūrs Paulauskos,Artūrs Paulauskis,Артурас Паўлаўскас,Artūras Paulauskas,,,Artūras Paulauskas,Arturas Paulauskas,Artūras Paulauskas,آرتوراس پاولاوسکاس,Artūras Paulauskas,,,Artūras Paulauskas,,アルトゥーラス・パウラウスカス,아르투라스 파울라우스카스,,,Artūrs Paulausks,,"Паулаускас, Артурас",,,Artūras Paulauskas,Артурас Паулаускас,,,https://upload.wikimedia.org/wikipedia/commons/6/61/Artūras_Paulauskas.jpg,/m/02s37v,,,165414724,1032985410,,,,Artūras Paulauskas,Artūras Paulauskas,Artūras Paulauskas,,ארטוראס פאולאוסקאס,,ارتوراس بولاوسكاس,,Artūras Paulauskas,ارتوراس بولاوسكاس,,Artūras Paulauskas,,,Artūras Paulauskas,,,Artūras Paulauskas,Artūras Paulauskas,,,,,,,,,,,,არტურას პაულაუსკასი,არტურას პაულაუსკასი,00000023539,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q3610379,Vidas Mikalauskas,Vidas Mikalauskas,,,Vidas Mikalauskas,,,,,,,,,,,,,,,,,Vidas Mikalauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vidas Mikalauskas,Vidas Mikalauskas,Vidas Mikalauskas,,male,1955-08-10,Vidas,,,,,,,,,,,,,,,,,,,,,Vidas Mikalauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q3660989,Juras Požela,Juras Požela,Juras Požela,Juras Požela,Juras Požela,,,,,,,,,,,,,Juras Požela,Juras Požela,,,Juras Požela,,,,,,,,,Juras Požela,,,,,,,,,,,,,,,,,,,,Juras Požela,,,,,,Juras Požela,Juras Požela,Juras Požela (1982),Juras Požela,male,1982-04-12,Juras,Juras Požela,,,Юрас Пожела,Юрас Пожела,,,,,,,,,,,,,,,,Juras Požela,,Juras Požela (poliitik),,Juras Požela,,,,,,,,,,,"Пожела, Юрас (политик)",,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/69/Juras-pozela-1982.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-16,,,,,,,,,,,,,,,,,,,,,politician,Juras Požela,Juras Požela,Juras Požela,,,
Q3672199,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,Algis Kašėta,male,1962-12-20,Algis,Algis Kašėta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53753263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historian,,,,,,
Q3672207,Arvydas Anušauskas,Arvydas Anušauskas,Arvydas Anušauskas,Arvydas Anušauskas,Arvydas Anušauskas,,,,,,,,,,,,,Arvydas Anušauskas,,,,Arvydas Anušauskas,,,,,,,Arvydas Anušauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arvydas Anušauskas,Arvydas Anušauskas,Arvydas Anušauskas,Arvydas Anušauskas,male,1963-09-29,Arvydas,Arvydas Anušauskas,,,,,,,,,,,,,,Arvīds Anošauskos,Arvīds Anošauskos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0001 0909 6238,64317247,131482114,n94120135,155374871,110838459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historian,,,,,,
Q3672324,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,Marija Aušrinė Pavilionienė,female,1944-04-06,Marija,Marija Aušrinė Pavilionienė,,,,,,,,,,,,,,,,,,,,Marija Aušrinė Pavilionienė,,,,,,,,,,,,,,,,,,,,,,,/m/0jwzm54,,0000 0001 1586 9698,3164823,,n98010168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linguist,,,,,,
Q3672343,Emanuelis Zingeris,Emanuelis Zingeris,Emanuelis Zingeris,Emanuelis Zingeris,Emanuelis Zingeris,,,,,,,Emanuelis Zingeris,,Emanuelis Zingeris,,Emanuelis Zingeris,,Emanuelis Zingeris,Emanuelis Zingeris,,Emanuelis Zingeris,Emanuelis Zingeris,,,,,,Emanuelis Zingeris,,,,,,,,,,,,,,,Emanuelis Zingeris,,Emanuelis Zingeris,,,,Emanuelis Zingeris,Emanuelis Zingeris,,Emanuelis Zingeris,,,,,Emanuelis Zingeris,Emanuelis Zingeris,Emanuelis Zingeris,Emanuelis Zingeris,male,1957-07-16,Emanuelis,Emanuelis Zingeris,Emanuelis Zingeris,エマヌエリス・ジンゲリス,"Зингерис, Эмануэлис",Емануеліс Зінгеріс,,,,,,,,,,,,,,,,Emanuelis Zingeris,,,,,,,,,エマヌエリス・ジンゲリス,,,,,,"Зингерис, Эмануэлис",,,,Емануеліс Зінгеріс,,,https://upload.wikimedia.org/wikipedia/commons/5/5e/Emanuelis_Zingeris.jpeg,/m/051zx__,,,843619,,,,,,,,,עמנואליס זינגריס,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000022683,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q3672360,Milda Petrauskienė,Milda Petrauskienė,Milda Petrauskienė,Milda Petrauskienė,Milda Petrauskienė,,,,,,,Milda Petrauskienė,,Milda Petrauskienė,,Milda Petrauskienė,,,Milda Petrauskienė,,Milda Petrauskienė,Milda Petrauskienė,,,,,,Milda Petrauskienė,,,,,,,,,,,,,,,Milda Petrauskienė,,Milda Petrauskienė,,,,Milda Petrauskienė,Milda Petrauskienė,,Milda Petrauskienė,,,,,Milda Petrauskienė,Milda Petrauskienė,Milda Petrauskienė,Milda Petrauskienė,female,1949-02-01,Milda,Milda Petrauskienė,Milda Petrauskienė,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q3672488,Mantas Adomėnas,Mantas Adomėnas,Mantas Adomėnas,Mantas Adomėnas,Mantas Adomėnas,,,,,,,,,,,,,Mantas Adomėnas,,,,Mantas Adomėnas,,,,,,,Mantas Adomėnas,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mantas Adomėnas,Mantas Adomėnas,Mantas Adomėnas,Mantas Adomėnas,male,1972-10-01,Mantas,Mantas Adomėnas,,,,,,,,,,,,,,,,,,,,Mantas Adomėnas,,,,,,,,,,,,,,,,,,,,,,"https://upload.wikimedia.org/wikipedia/commons/e/e2/Ordforanden_i_Baltiska_forsamlingen,_Mantas_Adomenas,_haller_tal_under_Nordiska_radets_session_i_Stockholm_2009.jpg",/m/0k97d7d,,,164839960,,no2003049916,16628341s,125687834,,,,,,,,,,,,,,,,,,,,,268792143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,philosopher,,,,,,
Q3672697,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,Vilija Aleknaitė-Abramikienė,female,1957-05-04,Vilija,Vilija Aleknaitė Abramikienė,,,,Вілія Алекнайте-Абрамікєне,,,,,,,,,,,,,,,,Vilija Aleknaitė-Abramikienė,,,,,,,,,,,,,,,,,,,Вілія Алекнайте-Абрамікєне,,,https://upload.wikimedia.org/wikipedia/commons/8/83/Vilija_Aleknaitė-Abramikienė(Lithuania)_speaks_with_Sec_Gen_Spencer_Oliver.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q371858,Eligijus Masiulis,Eligijus Masiulis,Eligijus Masiulis,Eligijus Masiulis,Eligijus Masiulis,,,,,,,,,,,,Eligijus Masiulis,Eligijus Masiulis,,,,Eligijus Masiulis,,,,,,,Eligijus Masiulis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eligijus Masiulis,Eligijus Masiulis,Eligijus Masiulis,Eligijus Masiulis,male,1974-10-15,Eligijus,Eligijus Masiulis,,エリギユス・マシウリス,,,,,,,,,,,,,,,,,,Eligijus Masiulis,,,,Eligijus Masiulis,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/ff/Min-MasiulisElig.JPG,/m/0n5x5gm,,,,,,,,,Eligijus Masiulis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q374996,Kazimieras Kuzminskas,Kazimieras Kuzminskas,Kazimieras Kuzminskas,Kazimieras Kuzminskas,Kazimieras Kuzminskas,,,,,,,,,,,,,,,,,Kazimieras Kuzminskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kazimieras Kuzminskas,Kazimieras Kuzminskas,Kazimieras Kuzminskas (1947),Kazimieras Kuzminskas,male,1947-03-07,Kazimieras,Kazimieras Kuzminskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q391280,Šarūnas Birutis,Šarūnas Birutis,Šarūnas Birutis,Šarūnas Birutis,Šarūnas Birutis,,,,,,,,,,,Šarūnas Birutis,,Šarūnas Birutis,,,Šarūnas Birutis,Šarūnas Birutis,,,,,,,Šarūnas Birutis,,,,,,,,Šarūnas Birutis,,,Šarūnas Birutis,,,,,Šarūnas Birutis,,,,,,,Šarūnas Birutis,,,,,Šarūnas Birutis,Šarūnas Birutis,Šarūnas Birutis,Šarūnas Birutis,male,1961-09-20,Šarūnas,Šarūnas Birutis,,,,,,,,,,,,,,,,,,,,Šarūnas Birutis,,,,Šarūnas Birutis,,,,,,,,,,,,,,,,,,,/m/0553f5,,,,,,,,,,Šarūnas Birutis,28216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Šarūnas Birutis,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q394006,Algirdas Butkevičius,Algirdas Butkevičius,Algirdas Butkevičius,Algirdas Butkevičius,Algirdas Butkevičius,,,Algirdas Butkevičius,,,,Algirdas Butkevičius,,Algirdas Butkevičius,,Algirdas Butkevičius,Algirdas Butkevičius,Algirdas Butkevičius,Algirdas Butkevičius,,,Algirdas Butkevičius,,,,Algirdas Butkevičius,,,Algirdas Butkevičius,,Algirdas Butkevičius,Algirdas Butkevičius,,,,,Algirdas Butkevičius,,,,,,,,,,,,,,,Algirdas Butkevičius,Algirdas Butkevičius,,,,Algirdas Butkevičius,Algirdas Butkevičius,Algirdas Butkevičius,Algirdas Butkevičius,male,1958-11-19,Algirdas,Algirdas Butkevičius,Algirdas Butkevičius,アルギルダス・ブトケヴィチュース,Альгирдас Буткявичюс,Альгірдас Буткявічюс,Άλγκιρντας Μπουτκεβίτσιους,阿尔吉尔达斯·布特凯维丘斯,Альгірдас Буткявічус,Aļģirds Butkevičs,Algirdas Butkevičius,Алгирдас Буткевичијус,آلگیرداس بوتکویسیوس,알기르다스 부트케비추스,Algirdas Butkevičius,Algėrds Botkevėčios,Algėrds Botkevėčios,Альгірдас Буткявічус,Algirdas Butkevičius,Algirdas Butkevičius,Άλγκιρντας Μπουτκεβίτσιους,Algirdas Butkevičius,Algirdas Butkevičius,Algirdas Butkevičius,آلگیرداس بوتکویسیوس,Algirdas Butkevičius,Algirdas Butkevičius,Algirdas Butkevičius,Algirdas Butkevičius,Algirdas Butkevičius,アルギルダス・ブトケヴィチュース,알기르다스 부트케비추스,Algirdas Butkevičius,Algirdas Butkevičius,Aļģirds Butkevičs,Algirdas Butkevičius,"Буткявичюс, Альгирдас",Алгирдас Буткевичијус,Algirdas Butkevičius,Algirdas Butkevičius,Альгірдас Буткявічюс,Algirdas Butkevičius,阿尔吉尔达斯·布特凯维丘斯,"https://upload.wikimedia.org/wikipedia/commons/2/2a/Algirdas_Butkevičius_in_Oct,_2014.jpg",/m/0ch34rc,vjn9fbg8twtc,,39146937736313830564,1106006372,,,,Algirdas Butkevičius,Algirdas Butkevičius,,,אלגירדס בוטקיאוויצ'יוס,,,,Algirdas Butkevičius,,,Algirdas Butkevičius,,,Algirdas Butkevičius,,Algirdas Butkevičius,Algirdas Butkevičius,,,,,,,,,,,,,,,,,,,,,,,,,Algirdas Butkevičius,,Category:Algirdas Butkevičius,,,,,,,Algirdas Butkevičius,Algirdas Butkevičius,,,,,politician,,,,,,
Q395152,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,Agnė Bilotaitė,female,1982-01-29,Agnė,Agnė Bilotaitė,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
