id,name,party,faction,term,image,area,birth_date,phone,email,source
55,César Leonel Soto Arango,UCN,PU,7,http://www.congreso.gob.gt/manager/images/32227B99-8BB6-CF3F-ADDD-9D150EDFFA99.jpg,Quetzaltenango,1957-02-15,Aquí debe de ingresar su teléfono Ext Aquí debe de ingresar su extensión,lsoto@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=55
56,Gabriel Heredia Castro,UNE,UNE,7,http://www.congreso.gob.gt/manager/images/D4939C7C-9B6F-C89D-51D4-0733A7E7BCBC.jpg,Chiquimula,1956-10-20,2244-7878 Ext 2141 y 2140,gheredia@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=56
56,Gabriel Heredia Castro,UNE,UNE,8,http://www.congreso.gob.gt/manager/images/D4939C7C-9B6F-C89D-51D4-0733A7E7BCBC.jpg,Chiquimula,1956-10-20,,gheredia@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=56
58,Virna Ileana López Chacón,GANA,GANA,7,http://www.congreso.gob.gt/manager/images/AC982D16-7266-97FD-348F-9DDA4C3B9CF7.jpg,Listado Nacional,1967-08-17,Ext 2524/2525/2526,vlopez@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=58
60,Jorge Mario Barrios Falla,UNE,LIDER,7,http://www.congreso.gob.gt/manager/images/DFC10960-CEFC-F3A1-CEF8-0733FF99696F.jpg,El Progreso,1965-07-10,22447079 / 22447080 Ext 1477 / 1745,jbarrios@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=60
64,Byron Juventino Chacón Ardón,GANA,LIDER,7,http://www.congreso.gob.gt/manager/images/E8402E4F-AF0B-CEB6-5611-0734C2E94817.jpg,Izabal,1965-03-31,22447195 Ext,bchacon@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=64
64,Byron Juventino Chacón Ardón,GANA,FCN,8,http://www.congreso.gob.gt/manager/images/E8402E4F-AF0B-CEB6-5611-0734C2E94817.jpg,Izabal,1965-03-31,,bchacon@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=64
66,William Rubén Recinos Sandoval,UNE,PP,7,http://www.congreso.gob.gt/manager/images/CC631551-8F94-1046-8731-B1A4ACED28B9.jpg,Jalapa,1964-01-19,Ext,wrecinos@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=66
67,Jaime Antonio Martínez Lohayza,GANA,GANA,7,http://www.congreso.gob.gt/manager/images/ECE5BC75-E77A-0CC8-9AC7-9DD5EE18435C.jpg,Jutiapa,1957-07-14,Ext 2529/2530,jmartinez@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=67
72,Christian Jacques Boussinot Nuila,UNE,IND,7,http://www.congreso.gob.gt/manager/images/078F82E4-A619-3C99-4062-0735B24ED1CB.jpg,Distrito Guatemala,1971-03-01,2244-7878 Ext Ext. 1510,midiputado@gmail.com,http://www.congreso.gob.gt/perfiles.php?id=72
72,Christian Jacques Boussinot Nuila,UNE,TODOS,8,http://www.congreso.gob.gt/manager/images/078F82E4-A619-3C99-4062-0735B24ED1CB.jpg,Distrito Guatemala,1971-03-01,,midiputado@gmail.com,http://www.congreso.gob.gt/perfiles.php?id=72
75,Juan Armando Chún Chanchavac,UNE,LIDER,7,http://www.congreso.gob.gt/manager/images/5F6D6725-DB9F-0312-5CA9-B162DFF5DF6B.jpg,Totonicapán,1969-10-31,22447878 Ext 2463 Ext,jchun@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=75
75,Juan Armando Chún Chanchavac,UNE,UNE,8,http://www.congreso.gob.gt/manager/images/5F6D6725-DB9F-0312-5CA9-B162DFF5DF6B.jpg,Totonicapán,1969-10-31,,jchun@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=75
78,Elza Leonora Cú Isem,UNE,LIDER,7,http://www.congreso.gob.gt/manager/images/07898D65-2150-822D-A6E6-B1ACAA85D861.jpg,Alta Verapaz,1964-12-19,22391155 Ext,ecu@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=78
78,Elza Leonora Cú Isem,UNE,Reformador,8,http://www.congreso.gob.gt/manager/images/07898D65-2150-822D-A6E6-B1ACAA85D861.jpg,Alta Verapaz,1964-12-19,,ecu@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=78
79,Marta Odilia Cuellar Girón de Martínez,PP,PP,7,http://www.congreso.gob.gt/manager/images/D17B8E8E-A659-9FE1-F2B3-9D9115DD6257.jpg,Distrito Guatemala,1960-07-23,Ext 2454,mcuellar@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=79
80,José Alejandro de León Maldonado,UNE,LIDER,7,http://www.congreso.gob.gt/manager/images/5A453199-0531-38CD-CACB-07364E7C0C0B.jpg,Chimaltenango,1977-09-03,2230-1769 Ext 1229,jdeleon@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=80
80,José Alejandro de León Maldonado,UNE,Reformador,8,http://www.congreso.gob.gt/manager/images/5A453199-0531-38CD-CACB-07364E7C0C0B.jpg,Chimaltenango,1977-09-03,,jdeleon@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=80
81,Alicia Dolores Beltrán López,UNE,LIDER,7,http://www.congreso.gob.gt/manager/images/B01DBCA6-4A0D-7A2D-5536-073699071292.jpg,Retalhuleu,1958-07-15,Ext 2488,abeltran@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=81
81,Alicia Dolores Beltrán López,UNE,Reformador,8,http://www.congreso.gob.gt/manager/images/B01DBCA6-4A0D-7A2D-5536-073699071292.jpg,Retalhuleu,1958-07-15,,abeltran@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=81
82,Beatriz Concepción Canastuj Canastuj,UNE,LIDER,7,http://www.congreso.gob.gt/manager/images/C100C5BE-EFC0-1122-FBA3-9D8C84863E6B.jpg,Quetzaltenango,1969-12-08,Ext,bcanastuj@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=82
83,Juan Francisco Cárdenas Argueta,GANA,LIDER,7,http://www.congreso.gob.gt/manager/images/E6BFCA0B-C572-59A0-DCF6-0737C8272AEE.jpg,Chimaltenango,1957-09-13,Ext 1441/1442/2546/1418/2547,jfcardenas@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=83
86,José Inés Castillo Martínez,UNE,LIDER,7,http://www.congreso.gob.gt/manager/images/6868D80A-5A10-3F26-26E3-07386BE4824A.jpg,Santa Rosa,1970-04-07,Ext 1534,jcastillo@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=86
86,José Inés Castillo Martínez,UNE,UNE,8,http://www.congreso.gob.gt/manager/images/6868D80A-5A10-3F26-26E3-07386BE4824A.jpg,Santa Rosa,1970-04-07,,jcastillo@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=86
90,Walter Rolando Félix López,URNG,URNG,7,http://www.congreso.gob.gt/manager/images/A225BBC0-F7A7-7362-6D3C-9D1CBC89560E.jpg,Huehuetenango,1961-07-06,22391145/22391160 Ext,diputadowalterfelix@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=90
90,Walter Rolando Félix López,URNG,URNG,8,http://www.congreso.gob.gt/manager/images/A225BBC0-F7A7-7362-6D3C-9D1CBC89560E.jpg,Huehuetenango,1961-07-06,,diputadowalterfelix@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=90
92,Hugo Fernando García Gudiel,PP,LIDER,7,http://www.congreso.gob.gt/manager/images/BCDE2B56-F438-F2B0-4B09-9D8E0A11DFD0.jpg,Distrito Central,1973-05-30,Ext,hgarciag@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=92
92,Hugo Fernando García Gudiel,PP,LIDER,8,http://www.congreso.gob.gt/manager/images/BCDE2B56-F438-F2B0-4B09-9D8E0A11DFD0.jpg,Distrito Central,1973-05-30,,hgarciag@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=92
93,Carlos Valentín Gramajo Maldonado,PP,PP,7,http://www.congreso.gob.gt/manager/images/154F04FE-EF24-FF74-122D-07E2BBE489C5.jpg,Listado Nacional,1954-03-13,22205417 Ext .,cgramajo@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=93
96,Mirma Magnolia Figueroa Resen de Coro,GANA,LIDER,7,http://www.congreso.gob.gt/manager/images/AE589367-4F84-D0A0-D380-07396D1E9767.jpg,Distrito Guatemala,1970-07-20,Ext,mfigueroa@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=96
96,Mirma Magnolia Figueroa Resen de Coro,GANA,AC,8,http://www.congreso.gob.gt/manager/images/AE589367-4F84-D0A0-D380-07396D1E9767.jpg,Suchitepéquez,1970-07-20,,mfigueroa@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=96
97,Carlos Rafael Fión Morales,GANA,CREO,7,http://www.congreso.gob.gt/manager/images/7CF252B7-895F-5BE5-D61D-073A69EB4676.jpg,Listado Nacional,1953-02-17,2244-7878 Ext 2171 / 2172,cfion@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=97
97,Carlos Rafael Fión Morales,GANA,CREO,8,http://www.congreso.gob.gt/manager/images/7CF252B7-895F-5BE5-D61D-073A69EB4676.jpg,Listado Nacional,1953-02-17,,cfion@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=97
98,José Alberto Gándara Torrebiarte,GANA,LIDER,7,http://www.congreso.gob.gt/manager/images/5E0926CC-934B-4DCB-78A9-073B0F063567.jpg,Distrito Guatemala,1944-09-01,2244-7878 Ext 2175 / 2176,jgandara@congreso.gob.gt,http://www.congreso.gob.gt/perfiles.php?id=98
