id,name__sv,name__it,name__fr,name__en,name,wikipedia__sv,gender,birth_date,given_name,identifier__Riksdagen,original_wikiname,name__nl,name__de,wikipedia__commons,wikipedia__en,image,name__nb,name__uk,name__da,name__nn,name__fi,name__pl,name__pt,name__ru,wikipedia__da,wikipedia__fi,wikipedia__no,wikipedia__pl,wikipedia__pt,wikipedia__ru,wikipedia__simple,wikipedia__uk,identifier__VIAF,identifier__SELIBR,name__es,wikipedia__de,identifier__freebase,name__sco,name__id,wikipedia__fr,wikipedia__id,wikipedia__sco,identifier__ISNI,identifier__LCAuth,family_name,name__mg,wikipedia__mg,name__af,name__an,name__ar,name__az,name__be,name__bg,name__bn,name__br,name__bs,name__ca,name__cs,name__de_ch,name__el,name__en_ca,name__en_gb,name__eo,name__et,name__gl,name__he,name__hi,name__hu,name__io,name__is,name__ja,name__ka,name__ko,name__la,name__lb,name__lt,name__lv,name__mn,name__mr,name__ms,name__oc,name__pt_br,name__qu,name__se,name__sq,name__sr,name__sw,name__tr,name__vi,name__yo,name__zh,name__hr,name__fa,name__fo,wikipedia__af,wikipedia__an,wikipedia__ar,wikipedia__az,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__br,wikipedia__bs,wikipedia__ca,wikipedia__cs,wikipedia__el,wikipedia__enwikiquote,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__fa,wikipedia__fiwikiquote,wikipedia__fo,wikipedia__frwikiquote,wikipedia__gl,wikipedia__he,wikipedia__hi,wikipedia__hr,wikipedia__hu,wikipedia__io,wikipedia__is,wikipedia__it,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__lt,wikipedia__lv,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__nl,wikipedia__nn,wikipedia__oc,wikipedia__qu,wikipedia__se,wikipedia__sq,wikipedia__sr,wikipedia__svwikiquote,wikipedia__sw,wikipedia__tr,wikipedia__vi,wikipedia__yo,wikipedia__zh,identifier__GND,identifier__SUDOC,identifier__IMDB,identifier__Munzinger,identifier__parlement,name__be_tarask,wikipedia__be_x_old,website,name__ro,wikipedia__ro,identifier__EuroparlMEP,name__nds,name__vmf,name__ku_arab,name__ku_latn,name__ku,wikipedia__ku,name__fit,name__ta,name__sh,name__mk,name__hy,name__ur,wikipedia__cswikiquote,wikipedia__hy,wikipedia__sh,wikipedia__ta,wikipedia__ur,facebook,name__gsw,twitter,identifier__BIBSYS,identifier__BNF,name__ie,wikipedia__ie,name__ast,name__bar,name__co,name__cy,name__eu,name__fur,name__ga,name__gd,name__li,name__lij,name__lmo,name__nap,name__nds_nl,name__pcd,name__pms,name__rm,name__sc,name__scn,name__sk,name__sl,name__vec,name__vls,name__wa,identifier__FAST,identifier__PACE,identifier__NTA,name__th,wikipedia__th,identifier__GTAA,death_date,identifier__OLID,wikipedia__nds,wikipedia__etwikiquote,wikipedia__bswikiquote,wikipedia__ga,wikipedia__nowikiquote,wikipedia__svwikinews,identifier__NNDB,name__sah,wikipedia__sah,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,wikipedia__sk,wikipedia__mk,wikipedia__plwikiquote,birth_name,name__ckb,wikipedia__ckb,identifier__SFDb,wikipedia__eu,last_seen,identifier__elonet,identifier__PORT,identifier__DNF,name__ty,identifier__NLI,wikipedia__gd,wikipedia__hsb,name__hsb,identifier__kinopoisk,identifier__Britannica,identifier__kansallisbiografia,identifier__wikitree,name__bm,name__de_at,name__frc,name__frp,name__ia,name__jam,name__kab,name__kg,name__min,name__nrm,name__pap,name__prg,name__rgn,name__sr_el,name__vo,name__wo,name__zu,identifier__CSFD,weblog,wikipedia__fawikiquote,occupation,identifier__ne_se,name__dsb,name__pfl,name__frr,identifier__snac,identifier__NLAtrove,identifier__CSPAN,identifier__politifact,identifier__quora,wikipedia__ml,name__kl,name__ml,identifier__omni,name__aa,name__ace,name__ak,name__ang,name__ay,name__bcl,name__bi,name__bjn,name__cbk_zam,name__cdo,name__ceb,name__ch,name__cho,name__chy,name__cr,name__crh_latn,name__csb,name__diq,name__dtp,name__ee,name__egl,name__eml,name__ext,name__ff,name__fj,name__fy,name__gag,name__gn,name__gv,name__ha,name__hak,name__hif_latn,name__hil,name__ho,name__ht,name__hz,name__ig,name__ik,name__ike_latn,name__ilo,name__jbo,name__jv,name__kaa,name__ki,name__kk_latn,name__kk_tr,name__ksh,name__lad,name__nah,name__rup,name__sn,name__su,name__tl,name__tpi,name__uz,name__war,name__zea,wikipedia__itwikiquote,name__te,identifier__LAC,linkedin,wikipedia__ruwikinews,identifier__bigenc_ru,instagram,name__sje,name__sma,name__smj,identifier__NUKAT,wikipedia__ukwikiquote,identifier__dialnet,identifier__CANTIC,wikipedia__ast,name__kn,email,identifier__google_knowledge,identifier__BAV,wikipedia__nlwikinews,identifier__NLA,identifier__NLP,identifier__LNB,identifier__PTBNP,name__als,wikipedia__fy,name__pdc,name__stq,name__ba,wikipedia__ba,identifier__GNC,wikipedia__cy,name__lfn,wikipedia__uz,wikipedia__azb,noble_title,identifier__BNE,name__azb,name__no,identifier__CONOR,wikipedia__wuu,name__wuu,identifier__DBNL,identifier__NDL,wikipedia__eswikiquote,identifier__NKC,identifier__youtube,name__tt,wikipedia__tt,identifier__NSK
Q1606431,Henry Allard,,Henry Allard,Henry Allard,Henry Allard,Henry Allard,male,1911-11-21,Henry,0595189953892,,Henry Allard,Henry Allard,Category:Henry Allard,Henry Allard,https://upload.wikimedia.org/wikipedia/commons/f/fd/Henry-allard-1984-05-01.jpg,Henry Allard,,Henry Allard,Henry Allard,Henry Allard,,Henry Allard,Генри Аллард,,,,,Henry Allard,,,,16738737,,Henry Allard,Henry Allard,/m/09ky71,,,,,,,nb2004001139,Allard,,,,,هنري ألارد,,,,,,,Henry Allard,,,,,,,,,,,Henry Allard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,هنري ألارد,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry Allard,,,,,,,,,,,,,,,,,,,Henry Allard,,,,,,,,,,1996-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,henry-allard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16162546,Paula Bieler,,Paula Bieler,Paula Bieler,Paula Bieler,Paula Bieler,female,1988-03-31,Paula,0182800488922,,Paula Bieler,Paula Bieler,Category:Paula Bieler,Paula Bieler,https://upload.wikimedia.org/wikipedia/commons/a/af/Paula_frilagd_1.jpg,Paula Bieler,,,Paula Bieler,Paula Bieler,,,,,Paula Bieler,Paula Bieler,,,,,,,,Paula Bieler,,,,,,,,,,Bieler,,,,,,,,,,,,Paula Bieler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.paulabieler.se,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paula Bieler,,,,,,,,,,,,,,,,,,,Paula Bieler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16165736,Gösta Andersson,,Gösta Andersson,Gösta Andersson,Gösta Andersson,,male,1935,Gösta,0611699417309,,Gösta Andersson,,,,,Gösta Andersson,,,,Gösta Andersson,,,Йёста Андерссон,,,Gösta Andersson (politiker),,,,,,,,,,,,,,,,,,Andersson,,,,,,,,,,,,Gösta Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gösta Andersson,,,,,,,,,,,,,,,,,,,Gösta Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1635136,Hugo Hegeland,,Hugo Hegeland,Hugo Hegeland,Hugo Hegeland,Hugo Hegeland,male,1922,Hugo,075784887694,,Hugo Hegeland,Hugo Hegeland,,,,Hugo Hegeland,,Hugo Hegeland,Hugo Hegeland,Hugo Hegeland,,,,,,,,,,,,56726618,,Hugo Hegeland,Hugo Hegeland,,,,,,,0000 0001 1027 3553,n78086253,,,,,,,,,,,,,Hugo Hegeland,,,,,,,,,,,Hugo Hegeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170595005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hugo Hegeland,,,Hugo Hegeland,,,,,,,,,,,,,,,,Hugo Hegeland,,,,28148,,068603991,,,,2009-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economist,hugo-hegeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16595953,Lina Nordquist,Lina Nordquist,Lina Nordquist,Lina Nordquist,Lina Nordquist,Lina Nordquist,female,1977-12-28,Lina,0161616238120,,Lina Nordquist,,,,,,,,,Lina Nordquist,,,,,,,,,,,,12292735,,Lina Nordquist,,,,,,,,0000 0000 5061 0246,,Nordquist,,,,,,,,,,,,Lina Nordquist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lina Nordquist,,,,,,,,,,,,,,,,,,,Lina Nordquist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16633210,Mats Lindberg,Mats Lindberg,Mats Lindberg,Mats Lindberg,Mats Lindberg,Mats Lindberg (politiker),male,1945,Mats,0789353702707,,Mats Lindberg,,,,,,,,,Mats Lindberg,,,,,,,,,,,,,,Mats Lindberg,,,,,,,,,,Lindberg,,,,,,,,,,,,Mats Lindberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mats Lindberg,,,,,,,,,,,,,,,,,,,Mats Lindberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16633513,Lorentz Tovatt,Lorentz Tovatt,Lorentz Tovatt,Lorentz Tovatt,Lorentz Tovatt,Lorentz Tovatt,male,1989-11-12,Lorentz,0495661214429,,Lorentz Tovatt,,Category:Lorentz Tovatt,,https://upload.wikimedia.org/wikipedia/commons/b/b8/Lorentz_Tovatt.jpeg,,,,,Lorentz Tovatt,,,,,,,,,,,,,,Lorentz Tovatt,,,,,,,,,,Tovatt,,,,,,,,,,,,Lorentz Tovatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lorentz Tovatt,,,,,,,,,,,,,,,,,,,Lorentz Tovatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1681740,Jan Ericson,,Jan Ericson,Jan Ericson,Jan Ericson,Jan Ericson (politiker),male,1961,Jan,0940980416614,,Jan Ericson,Jan Ericson,Category:Jan Ericson,Jan Ericson,https://upload.wikimedia.org/wikipedia/commons/d/d3/Jan_Ericson.jpg,,,,,Jan Ericson,,,,,,,,,,,,,,Jan Ericson,Jan Ericson,/m/02vxs87,,,,,,,,Ericson,,,,,جان اريكسون,,,,,,,Jan Ericson,,,,,,,,,,,Jan Ericson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,جان اريكسون,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan Ericson,,,,,,,,,,,,,,,,,,,Jan Ericson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q17080318,Lars Adaktusson,Lars Adaktusson,Lars Adaktusson,Lars Adaktusson,Lars Adaktusson,Lars Adaktusson,male,1955-08-06,Lars,0201207390210,,Lars Adaktusson,Lars Adaktusson,Category:Lars Adaktusson,Lars Adaktusson,https://upload.wikimedia.org/wikipedia/commons/c/cf/Lars_Adaktusson.jpg,Lars Adaktusson,,,,Lars Adaktusson,Lars Adaktusson,Lars Adaktusson,,,Lars Adaktusson,,Lars Adaktusson,,,,,269609403,,Lars Adaktusson,Lars Adaktusson,,,,Lars Adaktusson,,,0000 0003 8342 4708,n79117641,Adaktusson,,,,,,,,,,,,Lars Adaktusson,,,,,,,,Lars Adaktusson,,,,,,,,,,,,,,,,,Lars Adaktusson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lars Adaktusson,,,,,,,Lars Adaktusson,,,,,,,,,,,,,,,,,,Lars Adaktusson,,,,,,,,,,,,,,,,124990,,,,,,,,,,,,,,,,,,adaktusson,,Ladaktusson,90835205,,,,Lars Adaktusson,,,,,,,,,,,,,,,,,,,Lars Adaktusson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q17426180,Rune Johansson,,Rune Johansson,Rune Johansson,Rune Johansson,Rune Johansson (1930–2014),male,1930-03-27,Rune,0370147780007,,Rune Johansson,,,,,,,,,Rune Johansson,,,Руне Юханссон,,,,,,,,,,,Rune Johansson,,,,,,,,,,Johansson,,,,,,,,,,,,Rune Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rune Johansson,,,Rune Johansson,,,,,,,,,,,,,,,,Rune Johansson,,,,,,,,,,2014-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1780585,Gun Hellsvik,Gun Hellsvik,Gun Hellsvik,Gun Hellsvik,Gun Hellsvik,Gun Hellsvik,female,1942-09-27,Gun,0937012299307,,Gun Hellsvik,Gun Hellsvik,,Gun Hellsvik,,Gun Hellsvik,,Gun Hellsvik,Gun Hellsvik,Gun Hellsvik,Gun Hellsvik,,,,,Gun Hellsvik,Gun Hellsvik,,,,,,,Gun Hellsvik,Gun Hellsvik,/m/0dyn5p,,,,,,,,Blomgren,,,,,,,,,,,,Gun Hellsvik,,,,,,,Gun Hellsvik,,,,Gun Hellsvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gun Hellsvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gun Hellsvik,,,,,,,,,,,,,,,,,,,Gun Hellsvik,,,,,,,,,,2016-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,gun-hellsvik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1796120,Anna-Greta Leijon,,Anna-Greta Leijon,Anna-Greta Leijon,Anna-Greta Leijon,Anna-Greta Leijon,female,1939-06-30,Anna-Greta,0885771106404,,Anna-Greta Leijon,,Category:Anna-Greta Leijon,Anna-Greta Leijon,https://upload.wikimedia.org/wikipedia/commons/a/ac/Anna-Greta_Leijon.JPG,Anna-Greta Leijon,,Anna-Greta Leijon,Anna-Greta Leijon,Anna-Greta Leijon,,,,Anna-Greta Leijon,,Anna-Greta Leijon,,,,,,51731115,,Anna-Greta Leijon,,/m/0b85_v,,,Anna-Greta Leijon,,,0000 0001 1443 8351,n92103153,Leijon,,,,,,,,,,,,Anna-Greta Leijon,,,,,,,,,,,Anna-Greta Leijon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anna-Greta Leijon,,,,,,14342436X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anna-Greta Leijon,,,,,,,,,,,,,,,,,,,Anna-Greta Leijon,,,,311515,,072943165,,,,,,,,,,,,,,,,,,,,,,,,,,,227065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n2003040520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18169826,Sotiris Delis,Sotiris Delis,Sotiris Delis,Sotiris Delis,Sotiris Delis,Sotiris Delis,male,1955-02-07,Sotiris,0447797778718,,Sotiris Delis,,,Sotiris Delis,,,,,,Sotiris Delis,,,,,,,,,,,,,,Sotiris Delis,,,,,,,,,,Delis,,,,,,,,,,,,Sotiris Delis,,,Σωτήρης Δελής,Sotiris Delis,Sotiris Delis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Σωτήρης Δελής,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sotiris Delis,,,,,,,,,,,,,,,,,,,Sotiris Delis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18176335,Aida Hadzialic,Aida Hadžialić,Aida Hadžialić,Aida Hadzialic,Aida Hadzialic,Aida Hadzialic,female,1987-01-21,Aida,0383650546828,,Aida Hadžialić,Aida Hadzialic,Category:Aida Hadžialić,Aida Hadzialic,https://upload.wikimedia.org/wikipedia/commons/9/94/Aida_Hadžialić_2014.jpg,Aida Hadžialić,,,,Aida Hadzialic,Aida Hadžialić,Aida Hadzialic,Аида Хаджиалич,,,Aida Hadzialic,Aida Hadžialić,Aida Hadzialic,,,,,,Aida Hadzialic,Aida Hadžialić,,,Aida Hadzialic,Aida Hadžialić,Aida Hadzialic,,,,Hadžialić,,,,,عايدة الحاج علي,Aida Halzialik,,,,,,Aida Hadžialić,,,,,,Aida Hadžialić,,,,,,,,,,,,,,,,,,Aida Hadžialić,,,,Aida Hadžialić,,,,Aida Hadzialic,,艾達·哈吉阿利奇,,آیدا هادزیالیچ,,,,عايدة الحاج علي,Aida Hacıaliç,,,,,,,,,,Aida Hadžialić,,,آیدا هادزیالیچ,,,,,,,,,,,Aida Hadžialić,,,,,,,,,,,Aida Hadžialić,,Aida Hadžialić,,,Aida Haxhialiq,,,,,Aida Hadzialic,,艾達·哈吉阿利奇,,,,,,,,,,,,,,,,,,,ஆயிதா ஹாஜி அலீ,Aida Hadžialić,,,عایدہ حاجی علی,,,Aida Hadžialić,ஆயிதா ஹாஜி அலீ,عایدہ حاجی علی,,,,,,,,,,,,,,,,,,,,,,,,,,,Aida Hadzialic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,aida-hadzialic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18202336,Yasmine Larsson,,Yasmine Larsson,Yasmine Larsson,Yasmine Larsson,Yasmine Bladelius,female,1988-03-17,Yasmine,0996640018922,,Yasmine Larsson,,Category:Yasmine Larsson,Yasmine Larsson,https://upload.wikimedia.org/wikipedia/commons/8/86/Yasmine_Larsson.jpg,,,,,Yasmine Larsson,,,,,,,,,,,,,,Yasmine Larsson,,,,,,,,,,Larsson,,,,,,,,,,,,Yasmine Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yasmine Larsson,,,,,,,,,,,,,,,,,,,Yasmine Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18202338,Paula Holmqvist,Paula Holmqvist,Paula Holmqvist,Paula Holmqvist,Paula Holmqvist,Paula Holmqvist,female,1964-02-04,Paula,0974061238314,,Paula Holmqvist,,,,https://upload.wikimedia.org/wikipedia/commons/d/d8/Paula_Holmqvist_(S).jpg,,,,,Paula Holmqvist,,,,,,,,,,,,,,Paula Holmqvist,,,,,,,,,,Holmqvist,,,,,,,,,,,,Paula Holmqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paula Holmqvist,,,,,,,,,,,,,,,,,,,Paula Holmqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18202339,Teresa Carvalho,Teresa Carvalho,Teresa Carvalho,Teresa Carvalho,Teresa Carvalho,Teresa Carvalho,female,1984-08-22,Teresa,0315499690028,,Teresa Carvalho,Teresa Carvalho,,,https://upload.wikimedia.org/wikipedia/commons/9/9b/Teresa_Carvalho.jpg,Teresa Carvalho,,Teresa Carvalho,Teresa Carvalho,Teresa Carvalho,,,Тереза Карвалью,,,,,,,,,,,Teresa Carvalho,,,,,,,,,,Carvalho,,,,,,,,,,,,Teresa Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teresa Carvalho,,,,,,,,,,,,,,,,,,,Teresa Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18202340,Monica Haider,Monica Haider,Monica Haider,Monica Haider,Monica Haider,Monica Haider,female,1963-08-03,Monica,0760500234712,,Monica Haider,,,,,,,,,Monica Haider,,,,,,,,,,,,,,Monica Haider,,,,,,,,,,Haider,,,,,,,,,,,,Monica Haider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monica Haider,,,,,,,,,,,,,,,,,,,Monica Haider,,,,,7294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
